Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
sarosboro,CompBinFormMod,2024-12-02,2024-12-09,28,10934.891111111112,650.1,7.685563117676229,5.460217785541179,13.433333333333334,1000.0238888889328,85367
jopacabra,NMSU_Sievert,2024-12-03,2024-12-05,18,96.40805555555555,62.68333333333333,23.045750332005312,17.771307326426648,53.21666666666667,1010.173888888889,251
dfernando,CompBinFormMod,2024-12-03,2024-12-07,17,517.1272222222223,548.1166666666667,12.858530183727034,33.88583539262809,36.85,1000.2080555555533,2413
larsonma,futurecolliders,2024-12-06,2024-12-06,20,1348.7858333333334,90.93333333333334,43.8629539295393,18.727775522440073,68.13000000000001,1001.6469444444456,1845
zihangw,EvolSims,2024-11-26,2024-12-01,21,4.450833333333334,105.71666666666667,12.138636363636364,21.803996033422248,22.001666666666665,1066.401111111111,22
askhat,Kennesaw_RC,2024-12-08,2024-12-10,16,21.573333333333334,1294.4,1294.4,0.0,0.0,2643.48,1
gpihan,WSU_3DHydro,2024-12-03,2024-12-03,30,63.559444444444445,6.116666666666666,2.8523310895038643,1.0875968656602026,5.236666666666666,1000.2113888888885,1337
chrrrrriswang,JHUAPL_Clement,2024-11-22,2024-11-22,16,8.891666666666667,90.38333333333334,44.458333333333336,33.446447849321366,89.10833333333333,1060.3888888888887,12
fandri,OSG-Staff,2024-11-25,2024-12-03,27,626.8716666666667,3270.9166666666665,191.89948979591836,690.4178859990742,93.25,1019.9969444444446,196
jaclynrb1025,PSFmodeling,2024-12-09,2024-12-13,29,7396.1658333333335,1464.9333333333334,192.4414353859497,389.1633937824346,737.7816666666666,1002.9241666666675,2306
lsaleh,PSFmodeling,2024-12-02,2024-12-09,20,680.1116666666667,92.68333333333334,31.10266768292683,19.09937449520204,56.82833333333333,1000.109999999999,1312
shc167,BiomedInfo,2024-12-02,2024-12-02,22,4130.020555555556,15714.566666666668,40.247073791348605,565.4097818853724,25.15,1000.0802777777762,6157
yuw079,UCSD_Xu,2024-11-17,2024-11-18,16,12.88888888888889,4.25,1.5977961432506889,0.2366076302377588,1.65,1000.6908333333329,484
hrrahman,NMSU_Sievert,2024-11-24,2024-11-25,22,305.55944444444447,47.56666666666667,14.573582405935348,8.510405590485087,24.866666666666667,1005.4666666666668,1258
anushd,EvolSims,2024-12-11,2024-12-12,35,2686.1719444444443,16.516666666666666,10.412191786721795,3.3694213146183625,13.766666666666667,1001.4316666666584,15479
asharma_9,Purdue_Sharma,2024-11-27,2024-11-30,26,157.235,1411.2666666666667,349.41111111111115,503.4945639628803,1354.6666666666667,1384.3583333333336,27
pforesman,PortlandState_Venkatachalapa,2024-11-27,2024-12-06,23,1726.3116666666667,1076.55,22.327807717180427,37.853651038177766,32.56666666666667,1000.073888888886,4639
kkacanja,Syracuse_Nitz,2024-11-28,2024-11-29,21,1.4736111111111112,1.9166666666666667,1.8812056737588654,0.0400206802332956,1.9166666666666667,1001.0619444444443,47
znasipak,UMBC_Nasipak,2024-11-16,2024-11-17,16,27.486944444444443,4.216666666666667,2.3393144208037824,0.9271214682087376,4.066666666666666,1000.1105555555558,705
zrosenb,CompBinFormMod,2024-11-22,2024-12-10,39,9.067777777777778,32.25,12.365151515151515,9.025043264143486,25.55,1005.0461111111115,44
owenhorecny,WSU_3DHydro,2024-11-23,2024-12-10,38,26372.808333333334,10104.8,764.7986950217496,2667.807828054925,4.316666666666666,1000.651944444443,2069
npcooley,BiomedInfo,2024-11-26,2024-11-29,27,327.3516666666667,87.85,10.605345572354212,5.034721382111638,15.85,1000.3744444444443,1852
valetov,MSU_Berz,2024-12-03,2024-12-03,33,78.20166666666667,13.583333333333334,7.807154742096506,0.4964807839108708,7.9,1000.175277777781,601
nkremerh,Seattle_Herman,2024-12-13,2024-12-13,43,115.36805555555556,7.733333333333333,3.6858803691870787,1.9995898450282081,5.368333333333334,1000.3933333333315,1878
