Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
yangpink,EvolSims,2021-08-12,2021-08-12,17,2718.6225,88.31666666666666,50.12825752919483,24.580791291337782,82.125,1000.2452777777727,3254
valetov,LancasterPPS,2021-08-30,2021-08-30,40,29.93638888888889,10.083333333333334,3.145680093403386,1.6525695685694162,6.046666666666667,1000.2233333333328,571
ezw,MIT_Chakraborty,2021-08-17,2021-08-17,15,404.8286111111111,42.03333333333333,22.65831778606965,9.760794604864891,35.483333333333334,1000.5416666666669,1072
ericj,UChicago_Jonas,2021-08-22,2021-08-22,17,144.9363888888889,119.66666666666667,10.279176516942474,9.363445127711604,22.94333333333333,1001.3827777777791,846
itakei,MMHA,2021-08-16,2021-08-17,24,97.76972222222223,448.5,102.9154970760234,189.5106436748816,448.5,1006.8477777777777,57
cody.messick,UTAustin_Zimmerman,2021-08-10,2021-08-11,15,2578.461111111111,1055.55,322.9805149617258,288.13882041861484,738.5666666666667,1000.5072222222215,479
sam,UIowa_Reno,2021-08-28,2021-08-28,17,0.6125,36.75,36.75,0.0,0.0,1351.2244444444445,1
/DC=org/DC=cilogon/C=US/O=LIGO/CN=Aashish Tripathee aashish.tripathee@ligo.org,Michigan_Riles,2021-08-15,2021-08-17,22,1050.4855555555555,736.7833333333333,16.426670141603683,27.935850344990907,57.690000000000005,1098.795555555556,3837
gpagola,SSGAforCSP,2021-08-24,2021-08-24,18,0.03305555555555555,1.9833333333333334,1.9833333333333334,0.0,0.0,1268.078888888889,1
maplewen,UCMerced_Han,2021-08-04,2021-08-04,15,43.2025,17.883333333333333,4.571693121693121,1.8233618197607955,6.533333333333333,1000.6947222222227,567
zfang,TexasAM_Fang,2021-08-04,2021-08-13,16,1681.7913888888888,20.416666666666668,9.653447176249243,6.534149405570517,18.433333333333334,1000.0116666666672,10453
cdlewis,UTulsa_Booth,2021-08-05,2021-08-21,29,6922.05,34.03333333333333,8.174201421008089,4.910432064108024,15.9,1000.6644444444829,50809
nishantpanicker,BiomedInfo,2021-08-05,2021-08-13,20,120.12861111111111,49.31666666666667,2.5843372773993067,1.7623331629213965,4.25,1000.9672222222224,2789
TimtheTyrant,UCSD_Rappel,2021-08-10,2021-08-11,22,58.88472222222222,8.9,3.5295537795537797,1.4106954079536569,5.116666666666666,1005.4183333333332,1001
ddebaun,AMNH_Burbrink,2021-08-10,2021-08-24,24,41.751666666666665,33.5,2.28359161349134,4.060444149990637,2.5166666666666666,1029.3508333333334,1097
kneupane,SC_Gothe,2021-08-10,2021-08-10,22,2.7244444444444444,14.35,2.0433333333333334,2.0643320827717178,2.175,1009.4880555555554,80
justbennet,Michigan_Seelbach,2021-08-11,2021-08-28,38,9.323055555555555,19.1,5.6503367003367,3.837637320401238,11.216666666666667,1003.7283333333337,99
Soham0710,BiostatsChapple,2021-08-24,2021-08-24,36,109.21888888888888,9.633333333333333,5.209167991520933,2.6777707910983892,8.816666666666666,1000.291944444445,1258
Omria,chemml,2021-08-24,2021-08-31,41,227.4038888888889,80.68333333333334,18.79370982552801,16.00681160788729,34.416666666666664,1001.5641666666668,726
stoessl,Hawaii_Doetinchem,2021-08-25,2021-08-25,37,1138.9369444444444,19.666666666666668,10.721088275285013,4.892484897883505,17.516666666666666,1001.1077777778705,6374
stranda,holosim,2021-08-26,2021-08-26,38,14.19111111111111,11.7,3.6387464387464385,1.687212175859987,5.525,1004.6847222222231,234
