Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
yangpink,EvolSims,2021-08-12,2021-08-12,17,2718.6225,88.31666666666666,50.12825752919483,24.580791291337782,82.125,1000.2452777777727,3254
ezw,MIT_Chakraborty,2021-08-17,2021-08-17,15,404.8286111111111,42.03333333333333,22.65831778606965,9.760794604864891,35.483333333333334,1000.5416666666669,1072
stoessl,Hawaii_Doetinchem,2021-08-25,2021-08-25,38,1140.798611111111,19.666666666666668,10.728513584117032,4.896169459170575,17.533333333333335,1001.1111111112041,6380
ericj,UChicago_Jonas,2021-08-22,2021-08-22,18,144.9363888888889,119.66666666666667,10.279176516942474,9.363445127711604,22.94333333333333,1001.3827777777791,846
cody.messick,UTAustin_Zimmerman,2021-08-10,2021-08-11,17,2578.461111111111,1055.55,322.9805149617258,288.13882041861484,738.5666666666667,1000.5072222222215,479
itakei,MMHA,2021-08-05,2021-08-17,26,97.85027777777778,448.5,101.22442528735633,188.28159865468558,448.5,1024.7477777777776,58
anushd,EvolSims,2021-08-10,2021-08-17,17,973.0638888888889,55.75,18.82742126195851,11.378180534526617,34.8,1001.0052777777788,3101
urosas,GWU_Orti,2021-08-09,2021-08-10,16,174.72833333333332,32.9,5.231387225548902,2.7714179707753783,8.666666666666666,1000.5430555555575,2004
wenbin,WSU_3DHydro,2021-07-31,2021-07-31,15,53.033611111111114,12.216666666666667,5.817215112736137,2.1436432192327524,8.266666666666667,1007.565555555556,547
alyons18,MIT_Choi,2021-08-05,2021-08-06,16,447.23055555555555,34.25,3.0214878204406412,1.8996802443795116,5.633333333333334,1000.3800000000005,8881
sam,UIowa_Reno,2021-08-09,2021-08-09,15,0.3169444444444444,12.366666666666667,6.338888888888889,5.270313435053337,17.35666666666667,1090.128888888889,3
/DC=org/DC=cilogon/C=US/O=LIGO/CN=Aashish Tripathee aashish.tripathee@ligo.org,Michigan_Riles,2021-08-15,2021-08-17,26,1050.4855555555555,736.7833333333333,16.426670141603683,27.935850344990907,57.690000000000005,1098.795555555556,3837
gpagola,SSGAforCSP,2021-08-24,2021-08-24,22,0.03305555555555555,1.9833333333333334,1.9833333333333334,0.0,0.0,1268.078888888889,1
xiru_h,Rice_Ogilvie,2021-08-03,2021-08-08,17,6.783888888888889,17.15,1.90202492211838,1.8343939317726234,3.9916666666666667,1035.302222222222,214
maplewen,UCMerced_Han,2021-08-02,2021-08-02,18,198.89888888888888,34.71666666666667,9.846479647964797,4.741478173434047,14.95,1000.4288888888888,1212
rcoronel,g4PSI,2021-08-02,2021-08-03,18,61.17444444444445,7.35,2.737111608252548,0.8702855801022849,3.8666666666666667,1004.1219444444456,1341
zfang,TexasAM_Fang,2021-08-02,2021-08-13,20,1917.1013888888888,20.416666666666668,6.903912330192266,4.600473300728187,14.65,1000.0155555555548,16661
cdlewis,UTulsa_Booth,2021-08-05,2021-08-21,33,6922.05,34.03333333333333,8.174201421008089,4.910432064108024,15.9,1000.6644444444829,50809
nishantpanicker,BiomedInfo,2021-08-05,2021-08-13,24,120.2786111111111,49.31666666666667,2.5857100203033556,1.7624473195059667,4.266666666666667,1004.4238888888891,2791
TimtheTyrant,UCSD_Rappel,2021-08-10,2021-08-11,26,58.98027777777778,8.9,3.5317531603459744,1.4117083307049612,5.116666666666666,1005.4727777777778,1002
ddebaun,AMNH_Burbrink,2021-08-10,2021-08-24,28,41.751666666666665,33.5,2.28359161349134,4.060444149990637,2.5166666666666666,1029.3508333333334,1097
kneupane,SC_Gothe,2021-08-10,2021-08-10,26,2.7244444444444444,14.35,2.0433333333333334,2.0643320827717178,2.175,1009.4880555555554,80
Soham0710,BiostatsChapple,2021-08-24,2021-08-24,40,109.21888888888888,9.633333333333333,5.209167991520933,2.6777707910983892,8.816666666666666,1000.291944444445,1258
stranda,holosim,2021-08-26,2021-08-26,42,14.19111111111111,11.7,3.6387464387464385,1.687212175859987,5.525,1004.6847222222231,234
